sample_id,formula,working_ion,anion_family,target
mp-771605,Li2CrFeO4,Li,oxide,402.9796478644736
mp-1047694,Ca(CoO2)2,Ca,oxide,294.9052876544161
mp-1360264,Zn3Cr6(FeO6)4,Zn,oxide,268.7870153227468
mvc-11656,Mg(CoO2)4,Mg,oxide,665.0377040015446
mp-755361,Na3VBAsO7,Na,phosphate_or_polyanion,133.0942130781871
mp-778858,Na6Mn3(PO4)4,Na,phosphate_or_polyanion,358.2618015698769
mp-771972,Li2CoCSO7,Li,sulfide,78.10170827414467
mp-25943,Li2CuP2O7,Li,phosphate_or_polyanion,82.62116968131257
mp-761258,Li3MnFeCo(PO4)3,Li,phosphate_or_polyanion,147.08496267270732
mp-19616,Na2LiFe(Si2O5)3,Na,phosphate_or_polyanion,278.43332635778955
mp-1177607,Li3MnFeCo(PO4)3,Li,phosphate_or_polyanion,147.02109757646883
mp-762044,Li3Sb2(PO4)3,Li,phosphate_or_polyanion,508.74710920325657
mp-27872,MgTi2O4,Mg,oxide,285.58847699566996
mp-766766,LiFePO4,Li,phosphate_or_polyanion,249.688837474642
mp-997525,Li4Co15O28,Li,oxide,371.4977293643053
mp-1101530,LiMnP2O7,Li,phosphate_or_polyanion,82.21917695411734
mp-761399,LiCrPO4,Li,phosphate_or_polyanion,244.70024106464
mp-776611,Li4Mn2NbNi3(PO4)6,Li,phosphate_or_polyanion,374.8441188917031
mp-1347196,Li3Mn5OF11,Li,halide,540.8192137797897
mp-771511,Na2CrAsCO7,Na,oxide,273.6400137402168
mp-1185589,Mg149Nb,Mg,other,3682.524990506049
mp-1045787,CaCo(PO3)4,Ca,phosphate_or_polyanion,183.6333848476794
mp-754450,Li2CrWO6,Li,oxide,440.4964702221142
mp-753269,Li3V3CrO8,Li,oxide,282.09807185111146
mvc-6176,Mg(MoO2)2,Mg,oxide,990.6570636555196
mp-1040886,MgCr2P2O9,Mg,phosphate_or_polyanion,136.74448137049652
mp-565963,CaCr2(PO4)2,Ca,phosphate_or_polyanion,531.300189470913
mp-676910,Mg3(Mo3Se4)4,Mg,other,99.95487735186276
mp-771206,Li4FeCo5O12,Li,oxide,848.234647987749
mp-1111315,Na2TiAgF6,Na,halide,539.0386884398923
mp-18915,LiCoPO4,Li,phosphate_or_polyanion,50.677164635643344
mp-753119,Cs(WO3)3,other,oxide,77.41068634516961
mp-764759,Li6Mn5O12,Li,oxide,209.30887302269923
mp-18770,YCrO3,other,oxide,2332.5712725127587
mvc-12055,Mn2ZnO4,Zn,oxide,1085.2470886875517
mp-695492,Ca2Fe3Sb(PO4)6,Ca,phosphate_or_polyanion,370.7469560849119
mp-1210761,Li2NiN,Li,other,1005.018473132124
mp-763151,LiMnCO4,Li,oxide,311.17617981953936
mp-1133344,Al4Fe13Si2(SbO14)2,Al,phosphate_or_polyanion,936.7393403059822
mp-1043686,CaBiSbO5,Ca,oxide,607.7620281277862
mp-1044375,MgTiP3WO12,Mg,phosphate_or_polyanion,189.6558817900975
mp-752914,Li(CoO2)2,Li,oxide,161.9176687589828
mp-1076642,NaCrO3,Na,oxide,845.2492869705401
mp-771420,Na3VSiCO7,Na,phosphate_or_polyanion,280.79269150403326
mp-860889,Li2MnSn(PO4)2,Li,phosphate_or_polyanion,253.5156024714221
mvc-5111,MgSi2NiO6,Mg,phosphate_or_polyanion,811.9845294712948
mp-640228,Ca3Nb2CoO9,Ca,oxide,239.67941572404496
mp-26377,Li5Bi2P5O18,Li,phosphate_or_polyanion,246.9216642278647
mp-18968,Li2FeSiO4,Li,phosphate_or_polyanion,129.5795849804501
mp-1043529,MgMn3(P2O7)2,Mg,phosphate_or_polyanion,171.5932051727034
mp-772690,Li3Mn4CoO8,Li,oxide,847.549814021096
mp-542710,NaMn2O4,Na,oxide,74.88896153343573
mp-770546,Li2Mn2P2O7F2,Li,halide,111.18250813177865
mp-26086,LiMo2(PO4)3,Li,phosphate_or_polyanion,46.93700230260365
mp-1346852,ZnCrAsO5,Zn,oxide,217.37245316995072
mp-771919,LiFeO2,Li,oxide,301.102317772102
mp-867522,CsTi8O16,other,oxide,8.651480841760057
mp-762579,Li2V2(PO4)3,Li,phosphate_or_polyanion,192.531437076952
mp-861457,LiV2OF5,Li,halide,107.40479625513524
mp-772041,Li2Mn3(PO4)3,Li,phosphate_or_polyanion,61.78333463820383
mvc-129,Ba2Mg3Tl2(WO3)4,Mg,oxide,763.7995886812371
mp-766140,K4Li7Mn2O8,Li,oxide,160.69832136600235
mp-530725,Li9Mn21O40,Li,oxide,581.4715605345001
mp-1374975,Li3VCrP2(HO5)2,Li,phosphate_or_polyanion,464.3171026603572
mp-32356,LiNi2P5O16,Li,phosphate_or_polyanion,140.49796509717552
mp-1111642,Na3SbF6,Na,halide,520.8621202861257
mp-753253,LiMn2F7,Li,halide,151.4755663105059
mp-1638691,CaLaFeWO6,Ca,oxide,341.62344338756634
mvc-11983,Al5(FeO4)3,Al,oxide,646.6477149334331
mp-1043551,CaNiSbP2O9,Ca,phosphate_or_polyanion,122.33572507705078
mp-1234735,MgMn8(SiO3)10,Mg,phosphate_or_polyanion,75.56705203181706
mp-756910,K2CrPCO7,K,phosphate_or_polyanion,122.30969724194912
mp-8395,CaTiF5,Ca,halide,205.93005024576547
mp-1234536,MgMn4(CoO6)2,Mg,oxide,195.11969011765387
mp-1044331,BaV4ZnO8,Zn,oxide,459.77329461023095
mp-19552,Al2Co3(SiO4)3,Al,phosphate_or_polyanion,689.9541922009673
mp-1044381,BaMn4ZnO8,Zn,oxide,470.3022859341788
mp-758577,Li8VFe7(PO4)12,Li,phosphate_or_polyanion,385.5978003033728
mp-1174203,Li4Mn3CoO8,Li,oxide,290.6347769915291
mp-26267,Li2Cu(PO3)4,Li,phosphate_or_polyanion,49.35875856777631
mp-762254,Li3V5O12,Li,oxide,620.6139679681884
mp-1199740,Na2Mo15Se19,Na,other,55.06662432638327
mp-756548,LiV5(BO5)2,Li,phosphate_or_polyanion,121.9906583958837
mp-757902,LiCoPO4,Li,phosphate_or_polyanion,63.683591640575
mp-764721,LiVOF3,Li,halide,321.1020030865874
mp-771555,Li5Fe5(NiO6)2,Li,oxide,398.02984819469367
mp-560755,CaVBiO5,Ca,oxide,44.69852805164641
mp-1221440,Na(WO3)2,Na,oxide,93.73954554607994
mvc-698,AlRe(WO4)2,Al,oxide,935.2438619508458
mp-585408,Li3Sn2(PO4)3,Li,phosphate_or_polyanion,308.3628933843429
mp-1047841,CaMo3P3O13,Ca,phosphate_or_polyanion,160.7989471070742
mp-1192183,Mg7VH16,Mg,other,444.3567900761618
mp-762234,Li4Ti3Mn3(TeO8)2,Li,oxide,544.3549890060452
mp-771262,Li5Ti2Mn5O12,Li,oxide,184.6992497033819
mp-1043308,ZnCr(GeO3)2,Zn,oxide,716.2369651627931
mp-757672,LiCoPO4,Li,phosphate_or_polyanion,126.71402320437032
mp-559893,LiBi(PdO2)2,Li,oxide,204.1680249933644
mp-1048255,MgCr2O4,Mg,oxide,161.02885964026103
mp-767772,Li3V2F9,Li,halide,273.8193744759093
mp-759844,Li6MnF8,Li,halide,297.30941577809153
mp-1043064,Zn3Fe4(WO4)6,Zn,oxide,236.74657057905725
mp-768491,Li2FePCO7,Li,phosphate_or_polyanion,40.83506676737947
mp-764361,LiMnF4,Li,halide,603.0631894935038
mp-780911,Li2Mn(PO3)4,Li,phosphate_or_polyanion,172.9832645073086
mp-1047293,Ca(MoO2)2,Ca,oxide,125.50063762148469
mp-781772,Li2Mn3VO8,Li,oxide,307.4157042212087
mp-699738,Li2Co3(SeO3)4,Li,oxide,323.805478641553
mp-32314,LiNiP2O7,Li,phosphate_or_polyanion,81.6496832754855
mp-758853,Li4Fe3Co(PO4)4,Li,phosphate_or_polyanion,595.7616052249484
mp-767307,Li4Mn3Cr(PO4)4,Li,phosphate_or_polyanion,569.8027789380169
mp-1176804,LiCo(SO4)2,Li,sulfide,97.6484333435899
mp-759715,KLi2Sb(PO4)2,Li,phosphate_or_polyanion,234.183214951196
mp-763590,K4Li3(FeO4)2,Li,oxide,256.9697168177234
mp-780748,LiVCoO4,Li,oxide,561.0918331498128
mp-849986,LiV6O7F5,Li,halide,207.1473637156702
mp-26177,Li3Co3(PO4)4,Li,phosphate_or_polyanion,428.11357932164265
mp-1176534,LiVF4,Li,halide,69.3547483658224
mp-762409,Li2Mn3O6,Li,oxide,385.0804834046208
mp-759775,Li8Mn9O18,Li,oxide,35.71121995062164
mp-630234,Li2Ti3(BiO3)4,Li,oxide,165.79715777625483
mp-768323,LiFe2(PO4)2,Li,phosphate_or_polyanion,285.60864683870096
mp-1185114,K3Re,K,other,782.8797087751476
mp-1042176,YV(WO4)2,other,oxide,445.18837895631776
mp-1048589,Ca(TiS2)8,Ca,sulfide,20.525207377518633
mp-540462,LiCrPO4,Li,phosphate_or_polyanion,63.539351549554766
mp-769854,Li2VSn(PO4)2,Li,phosphate_or_polyanion,513.3151469572124
mp-769069,Na2Li4Ti3Al(PO4)6,Li,phosphate_or_polyanion,278.0913096974812
mp-22614,NaFe(GeO3)2,Na,oxide,181.4274093233544
mp-764413,Na5V36O88,Na,oxide,136.7244545733528
mp-1003635,NaMn16O32,Na,oxide,4.790562991020233
mp-1374028,Zn2MoWO6,Zn,oxide,778.6633142418585
mp-26371,LiMoPO5,Li,phosphate_or_polyanion,118.59266549352157
mp-1235128,LiV2Bi2(PbO5)2,Li,oxide,72.02048541592026
mp-1040809,Mg(NiO2)2,Mg,oxide,310.86026897369646
mp-1041949,CaV2O4,Ca,oxide,1016.9464413386174
mp-1041142,CaV2O4,Ca,oxide,83.5537079643593
mp-763600,LiCo2C2O7,Li,oxide,286.02487201202865
mp-764801,Li2Cu5F12,Li,halide,194.9069619501352
mp-755557,Mg(NiO2)2,Mg,oxide,308.6733880544985
mp-772451,Li2Mn3(PO4)3,Li,phosphate_or_polyanion,370.7000193961262
mp-29687,KC60,K,other,66.96059084220711
mp-779825,LiV2(OF)3,Li,halide,425.2339155094857
mp-769727,Li3(NiO2)4,Li,oxide,331.6698906934068
mp-754937,LiTi3O6,Li,oxide,70.33819169068043
mp-768598,Na2NiCSO7,Na,sulfide,70.39611647097281
mp-767179,Li3V2(CO3)4,Li,oxide,341.41889662272035
mp-1048162,Ba2AlV3O8,Al,oxide,732.5714567193758
mp-1306001,Li4Ni3SbO8,Li,oxide,147.31463418275314
mp-560956,Cs2KCrF6,K,halide,229.90177628526405
mvc-3753,ZnWF5,Zn,halide,830.7591491091695
mp-1402005,Ca(CoO2)2,Ca,oxide,292.0965887713062
mp-763593,LiCo2(CO3)4,Li,oxide,180.9991323218728
mp-780731,Li2Cu(PO3)3,Li,phosphate_or_polyanion,63.48414972196951
mp-1176390,Na2MnPCO7,Na,phosphate_or_polyanion,35.32301936865366
mp-26045,Li3Cr2(PO4)3,Li,phosphate_or_polyanion,100.53727652019764
mp-777013,LiNi(SO4)2,Li,sulfide,285.2132687206606
mp-767188,LiMn2OF3,Li,halide,506.1949646109026
mp-763452,LiP3W2O13,Li,phosphate_or_polyanion,172.51770382421202
mp-1177805,Li2V4CuNiO12,Li,oxide,352.307177749766
mp-766536,Li5Mn6(BO3)6,Li,phosphate_or_polyanion,19.59145830309126
mp-1400988,Ca(VS2)4,Ca,sulfide,86.05949214625794
mp-768441,Li19(CoO4)4,Li,oxide,58.53178753883481
mvc-12584,V4ZnO8,Zn,oxide,561.5005331689504
mp-764708,Li3MnFeCo(PO4)3,Li,phosphate_or_polyanion,146.4680830185849
mp-775642,Li3Mn2V3O12,Li,oxide,520.085587821885
mp-777360,Li13V24O52,Li,oxide,225.65487725853515
mp-1392653,MgVO2,Mg,oxide,245.43665533722503
mp-764710,Li3VO3F,Li,halide,613.3180028601023
mp-1047303,Mg(SnO2)2,Mg,oxide,955.9408074522852
mp-780595,Na3VBPO7,Na,phosphate_or_polyanion,282.7318165599142
mp-755265,Li2MnCo3O8,Li,oxide,325.24047051943853
mp-775500,Li11V12(CuO4)12,Li,oxide,49.74157808163483
mp-773763,Li4Cr3Fe2Sb3O16,Li,oxide,556.9190122687455
mp-1111150,K2LiCoF6,Li,halide,341.077145006577
mp-510708,LiFe(SiO3)2,Li,phosphate_or_polyanion,205.0004691875517
mp-1049228,HoMg(SbO3)2,Mg,oxide,654.8203372384244
mp-1043673,Ca(SnO2)4,Ca,oxide,406.6344916702387
mp-769728,Li3Mn4O8,Li,oxide,97.5515280918102
mp-770076,Li4CrFe3O8,Li,oxide,296.0318511237875
mp-1233734,CaV8(OF)8,Ca,halide,36.778744816930185
mp-757135,Li3Fe2NiO6,Li,oxide,403.370677665468
mp-1040974,HoZn(MoO3)2,Zn,oxide,364.44996222559257
mp-776665,Li2MnP2O7,Li,phosphate_or_polyanion,307.74229234301635
mp-566658,LiV(GeO3)2,Li,oxide,385.6950509066664
mp-777695,LiFe2OF3,Li,halide,525.1571106057648
mp-773098,Li4Mn3VO8,Li,oxide,1158.0670022069337
mp-674336,Al2CoO4,Al,oxide,108.21517000718534
mvc-14147,CaCr2(Si2O5)4,Ca,phosphate_or_polyanion,209.916446404039
mp-1395289,Zn(FeS2)2,Zn,sulfide,196.1129058098148
mp-1233162,CaY5(MoO6)2,Ca,oxide,326.7496217252286
mp-25400,Li2TiPCO7,Li,phosphate_or_polyanion,158.4506234367032
mp-999454,NaVS2,Na,sulfide,609.9840668246902
mp-768742,Li2Mn2(SO4)3,Li,sulfide,186.46665032272105
mp-1328088,Al2Si3(WO4)3,Al,phosphate_or_polyanion,108.99283107175228
mp-757973,LiP4WO12,Li,phosphate_or_polyanion,41.79891077055315
mp-504565,CaFe5O7,Ca,oxide,608.9731948610511
mp-756072,LiCr(CoO3)2,Li,oxide,421.7090459029356
mp-19427,Na7(CoO3)2,Na,oxide,151.53822131361943
mp-1340889,MgCrAsO5,Mg,oxide,224.2422620187571
mp-767606,Na2NdPCO7,Na,phosphate_or_polyanion,252.0700437249352
mp-542551,K6Co2O5,K,oxide,333.4051380472124
mp-777030,Li6Mn3P8O29,Li,phosphate_or_polyanion,233.58493475127324
mp-777066,Li2MnP2O7,Li,phosphate_or_polyanion,318.5596335912905
mp-1306381,Li3MnCo3O8,Li,oxide,156.54778511440776
mp-850281,Li7(CoO3)2,Li,oxide,148.9484307612141
mp-1193296,LiTi2O4,Li,oxide,77.53352871463028
mp-1046027,Ba2AlTlSn2O7,Al,oxide,596.1074111342493
mp-1233477,MgCo6(OF5)2,Mg,halide,194.6107193082083
mp-775610,Li4Mn3Cr3(TeO8)2,Li,oxide,575.1358800360596
mp-1328687,ZnCuW2O7,Zn,oxide,87.89701189809456
mp-31549,Li2CoP2O7,Li,phosphate_or_polyanion,325.4283542287551
mp-1047051,Ti3Zn(P2O7)2,Zn,phosphate_or_polyanion,163.0700252472964
mp-1111688,Li3CrF6,Li,halide,1158.9596079620758
mp-778147,Na5Bi2P(CO4)4,Na,phosphate_or_polyanion,111.96122912436252
mp-764370,LiCoF3,Li,halide,773.2255114707732
mp-774059,Li7Ti12Fe5O32,Li,oxide,503.909001026809
mp-585319,LiFePO4,Li,phosphate_or_polyanion,30.613949709838813
mp-771234,Li5Mn2Ni3O10,Li,oxide,254.40653995502583
mp-764772,LiVO2,Li,oxide,234.15233376757308
mp-765542,Li3Cr3(CoO6)2,Li,oxide,132.0250901173349
mp-763405,Mg(FeO2)2,Mg,oxide,1142.4810358328332
mp-767049,LiVSiO4,Li,phosphate_or_polyanion,313.857227625648
mp-764097,Na2Ni3(P2O7)2,Na,phosphate_or_polyanion,330.19333984013406
mp-770095,Li(FeO2)2,Li,oxide,599.1412657437172
mp-18866,CaV4O9,Ca,oxide,241.2520235214213
mp-34140,Zn(FeO2)2,Zn,oxide,94.06881005839752
mp-762286,Li6(NiO2)5,Li,oxide,466.2173136801231
mp-557595,CaV2CuO7,Ca,oxide,46.723200422425435
mp-763993,Li2TiVO4,Li,oxide,389.5849902549385
mp-17561,MnNb2Zn2O8,Zn,oxide,142.0647356978823
mp-782691,LiFe5(OF2)4,Li,halide,196.97269752541263
mp-1198026,Li5Mo15S19,Li,sulfide,151.27894210048305
mp-764493,Li5Fe8(BO3)8,Li,phosphate_or_polyanion,91.5686824373722
mp-571623,Al2BiSe4,Al,other,658.9968442889335
mp-764686,Li2VO2F,Li,halide,399.6563305626987
mp-1347472,ZnP2WO7,Zn,phosphate_or_polyanion,307.0220139146495
mp-1045836,Ba2MgFe2CuF14,Mg,halide,321.90004265724656
mp-772154,Na2VSiCO7,Na,phosphate_or_polyanion,68.91978255635576
mp-764902,Li4Fe2Co3Sb3O16,Li,oxide,576.0662063442817
mp-802414,Li3VCrP2(HO5)2,Li,phosphate_or_polyanion,464.3171026603572
mp-1110729,Rb3SbBr6,other,halide,99.40601096801828
mp-1233159,MgV8(OF)8,Mg,halide,38.07474428237685
mp-1177099,Li5Mn3(BO3)4,Li,phosphate_or_polyanion,186.70650320784412
mp-759477,Li2Mn2F7,Li,halide,89.38581438590387
mp-765862,Li8Ni(O2F)2,Li,halide,325.97755217633687
mp-578642,Na4Ni3P4O15,Na,phosphate_or_polyanion,565.8337892946048
mp-1040810,CaCr2O4,Ca,oxide,63.10106241622833
mp-759949,LiCrF4,Li,halide,76.61969610765404
mp-769602,Li2VSO4F3,Li,halide,39.62823373562359
mp-585308,Li3Co2(PO4)3,Li,phosphate_or_polyanion,401.05175097962746
mp-18097,V4Zn3(PO4)6,Zn,phosphate_or_polyanion,209.1379758244382
mp-541402,K(Mo2O3)2,K,oxide,132.9817211890409
mvc-10942,YMn2O4,other,oxide,1442.6419104253328
mp-765462,LiFe3OF5,Li,halide,376.42208274826936
mp-1234616,MgAl2Ga2Cu4(AsO5)4,Mg,oxide,95.7900594234378
mp-1043585,CaBi2(PO5)2,Ca,phosphate_or_polyanion,411.32859176726015
mp-779025,LiV4OF11,Li,halide,101.44422740935332
mp-1234490,MgMn8(SO3)8,Mg,sulfide,18.72558151648645
mp-1041853,YCr3F15,other,halide,394.4741391183088
mp-1178025,Li2Co3TeO8,Li,oxide,299.41323301028683
mp-19003,MgV2O5,Mg,oxide,418.1580100604247
mvc-12139,Y2Cr3O9,other,oxide,812.1942438067258
mp-1110630,Rb2LiNbF6,other,halide,571.0205942449007
mp-770502,Li6Cr3Co(PO4)6,Li,phosphate_or_polyanion,595.0282910576371
mp-757895,Li2CrCo(PO4)2,Li,phosphate_or_polyanion,294.6252406291536
mp-761443,Li2V2Si4O11,Li,phosphate_or_polyanion,405.456684052872
mp-768600,Al(NiO2)2,Al,oxide,482.9438342533654
mp-760296,Li5MnCr3O8,Li,oxide,428.9379918924488
mvc-3734,ZnCrF5,Zn,halide,988.4587538873426
mp-26359,Li2Co(PO3)4,Li,phosphate_or_polyanion,89.46871673676102
mp-557070,Ca2BiAsO6,Ca,oxide,579.8211598055341
mp-1191131,Mg7NbH16,Mg,other,432.11388958227315
mp-1045871,Mn9Zn2O13,Zn,oxide,665.5295041103776
mp-767246,Li2Mn7F18,Li,halide,231.12323328532491
mp-780138,Li3V2(SiO5)2,Li,phosphate_or_polyanion,233.90261613679672
mp-756377,Li3Mn4FeO8,Li,oxide,822.0550373891808
mvc-12573,Zn(FeO2)2,Zn,oxide,524.3166977594972
mp-765780,LiV2OF5,Li,halide,426.6679606294285
mp-1403300,Ca(NiO2)4,Ca,oxide,171.67984710691584
mp-776414,LiV4OF11,Li,halide,203.89356512124183
mp-608885,Mg(FeO2)2,Mg,oxide,1137.5683230514433
mp-757308,Na7Ti13O26,Na,oxide,551.7376850493303
mp-1206535,Cs2RbCuF6,other,halide,223.5944328533841
mp-755839,Li3VCr3O8,Li,oxide,149.20300624279815
mp-1004037,CaMnO2,Ca,oxide,424.33099255664774
mp-764634,Li2CoSiO4,Li,phosphate_or_polyanion,249.9306755499065
mp-1044416,PrMg(SbO3)2,Mg,oxide,622.2002724706452
mp-1044723,CaPrCr2O6,Ca,oxide,386.1007088837485
mp-776647,LiV4O5F7,Li,halide,212.56036541918715
mp-18952,Ca4Mn2O7,Ca,oxide,263.53106601816586
mp-1006112,Na3Co,Na,other,1355.5764220909682
mp-18782,LiFeO2,Li,oxide,598.2814355506061
mp-767065,LiMn3F10,Li,halide,105.68666652983896
mp-772117,Na2CoCSO7,Na,sulfide,68.9933457380177
mp-1236597,LiCr4In4O12,Li,oxide,47.33539246467291
mp-756375,Li4FeCu3O8,Li,oxide,308.15346110612194
mp-764983,Li3VCr3O8,Li,oxide,149.7381484373717
mp-775454,Li2MnSiO4,Li,phosphate_or_polyanion,249.39556929985585
mp-540020,LiFe4(PO4)3,Li,phosphate_or_polyanion,190.79548390719503
mp-1046855,Ca(SbO2)2,Ca,oxide,751.862699256146
mp-764809,Li3MnFeCo(PO4)3,Li,phosphate_or_polyanion,588.3398561647003
mp-765898,Li3TiMn3O8,Li,oxide,303.13845213778853
mp-780199,Li5Mn6(BO3)6,Li,phosphate_or_polyanion,19.565408936290805
mp-758646,LiVF5,Li,halide,115.2610514395618
mp-756037,LiMnCo3O8,Li,oxide,159.3234097838224
mp-765499,Li3VF6,Li,halide,416.3190985139224
mp-759839,Li2VF6,Li,halide,312.4914826436029
mp-1043170,CaCo(GeO3)2,Ca,oxide,182.5732030582293
mp-763922,Li2FeCo3O8,Li,oxide,311.2277594567081
mp-767964,Li2Fe(SiO3)2,Li,phosphate_or_polyanion,341.55770614514967
mp-15405,RbMo2P3O13,other,phosphate_or_polyanion,36.59940323931265
mp-756596,Li2Mn3CuO8,Li,oxide,608.9745195197689
mp-1177500,Li3V2F8,Li,halide,281.9662724788824
mp-765502,Li4Cr3FeO8,Li,oxide,308.21269582785044
mp-1018642,Y(CuS)2,other,sulfide,259.7164892934126
mp-26095,Li2Mn(PO3)4,Li,phosphate_or_polyanion,47.853401122793976
mp-1046551,Zn4Ni5(TeO6)3,Zn,oxide,520.7390790157853
mp-28649,NaTi8O13,Na,oxide,181.0241121452347
mp-850862,Li2Cr(SO4)2,Li,sulfide,35.75408446777444
mp-25911,LiV3(P3O10)2,Li,phosphate_or_polyanion,49.81412778933552
mp-776659,LiVPO4F,Li,halide,59.18544220436395
mp-765057,Li5FeNi3O8,Li,oxide,597.6296060486902
mvc-8698,ZnNiBiP2O9,Zn,phosphate_or_polyanion,478.5086914592
mp-763051,Li2VO2F,Li,halide,100.5408763045262
mp-1177476,Li3V5O12,Li,oxide,670.7367981686837
mp-620294,MnNb2Zn2O8,Zn,oxide,284.12972057971166
mp-764933,Li10Mn2Fe3Ni3O16,Li,oxide,886.2640857619547
mp-557950,TiZn(BiO3)2,Zn,oxide,640.7306957648558
mp-771995,LiFeO2,Li,oxide,234.3331377023459
mp-767433,LiV2OF5,Li,halide,146.8736774358275
mp-704204,Li2MoP4O13,Li,phosphate_or_polyanion,79.25829620922936
mp-1210897,LiV4O8,Li,oxide,74.66718484979522
mp-1112871,Cs2KMoBr6,K,halide,114.7940887282403
mp-764391,Li3TiCo3O8,Li,oxide,341.5298185331651
mp-780774,Li9Mn2(CO3)8,Li,oxide,73.63330618288053
mp-754066,Li3Co2CuO6,Li,oxide,819.5855069264863
mvc-5733,Zn(SnO2)2,Zn,oxide,922.16201987882
mp-831237,LiMnH8(SO6)2,Li,sulfide,42.86454379245999
mp-1011834,Na2CoP2O7,Na,phosphate_or_polyanion,148.67446615589824
mp-1356833,Al5(FeO4)3,Al,oxide,111.24631348787754
mp-1176763,LiFe2(CO3)3,Li,oxide,127.94049732211188
mp-774554,Li2Y14Ti14(S2O5)7,Li,sulfide,75.62310549980722
mp-1222079,Mg4SiSn,Mg,other,2660.4421030701205
mp-756625,Li4Mn3FeO8,Li,oxide,299.31108992579834
mp-775407,Li3Ti(FeO3)2,Li,oxide,389.4146516657338
mp-19206,LiLa4CoO8,Li,oxide,120.23044268977849
mp-1323588,ZnCu4(SnSe4)2,Zn,other,120.33110044800674
mp-755607,Li5Co2Ni3O10,Li,oxide,128.29472176415854
mp-757246,Li2Ti3VO8,Li,oxide,144.24314980541226
mp-19114,Ca2NiWO6,Ca,oxide,185.5681282303391
mp-760142,Li12Fe5O16,Li,oxide,749.6358455320658
mp-762554,Li2FeSiO4,Li,phosphate_or_polyanion,253.90197671635931
mp-1366463,Ca3Fe2(ReO6)2,Ca,oxide,193.46093969322243
mp-754301,Li5Ti2V5O12,Li,oxide,193.13159971127345
mvc-5777,Mg2CrIrO6,Mg,oxide,1734.322612005422
mvc-16411,CaSbF5,Ca,halide,693.6994525125108
mp-764790,Li2FeSiO4,Li,phosphate_or_polyanion,517.9156677928469
mp-761220,Li7Fe8(BO3)8,Li,phosphate_or_polyanion,11.491592275094558
mp-1018072,KTiS2,K,sulfide,523.2435359549892
mp-1247080,MgVCrS4,Mg,sulfide,166.52023141902424
mp-540021,LiMn2P3O11,Li,phosphate_or_polyanion,220.01611431740915
mp-771203,Li4MnCr3O8,Li,oxide,299.589642278852
mp-763102,Li4Mn3Co3(SbO8)2,Li,oxide,619.8337203494965
mp-684104,LiSb2P5O16,Li,phosphate_or_polyanion,117.84788197332216
mp-1176830,Li9V4(PO4)6,Li,phosphate_or_polyanion,89.9324856282574
mp-1197936,U(Zn10Fe)2,Zn,other,2551.005518321323
mp-775677,Li4Fe5P6WO24,Li,phosphate_or_polyanion,367.3701656321256
mp-1209204,RbZr6CI14,other,halide,28.26562481960109
mp-756516,LiMnO2,Li,oxide,74.78602083737161
mp-758098,LiP3(WO6)2,Li,phosphate_or_polyanion,89.42006587900339
mp-756433,Li5Co7O12,Li,oxide,1068.741389036296
mp-757930,Li2Co3SbO8,Li,oxide,329.4842506151895
mvc-11190,Mg(NiS2)2,Mg,sulfide,742.5623581625214
mp-540248,LiNiPO4,Li,phosphate_or_polyanion,523.9728656294249
mp-761718,Li2MnCo3O8,Li,oxide,696.8297200796654
mp-10189,LiTiTe2,Li,other,234.13876474205065
mp-585400,LiFePO4,Li,phosphate_or_polyanion,84.2934913949798
mp-770257,Li4Cr3FeO8,Li,oxide,614.6294984143257
mp-540292,LiCrPO5,Li,phosphate_or_polyanion,129.6161100163372
mp-1041805,AlCr(WO4)2,Al,oxide,514.2925799002224
mp-1043159,MgCr2O5,Mg,oxide,424.89070006636666
mp-1041375,MgV4O9,Mg,oxide,258.819717816378
mp-756600,Li7Mn5O12,Li,oxide,205.79337324207535
mp-1408698,Zn2Cr3O8,Zn,oxide,1267.6737006905212
mp-1222399,LiNbO2F,Li,halide,381.9748499349448
mp-975050,Rb3Co,other,other,664.1584600898982
mp-757334,Li3V(PO4)2,Li,phosphate_or_polyanion,153.5505606943403
mp-1042619,MgCu3(SnO3)4,Mg,oxide,387.8288639359328
mp-757527,LiTi6O12,Li,oxide,17.773592912680694
mp-26751,Li2CrP2O7,Li,phosphate_or_polyanion,79.99193926586096
mp-1097580,Li2TlSb,Li,other,80.21975366961452
mp-779929,LiCr(CoO3)2,Li,oxide,421.7090487035858
mp-779026,Li4MnCr2Fe3(PO4)6,Li,phosphate_or_polyanion,374.79318133835153
mp-780632,Li10Fe2Co3Ni3O16,Li,oxide,926.676790235798
mp-776654,Li7V5O12,Li,oxide,203.993893144345
mp-755611,NaCr2O4,Na,oxide,136.57086344338427
mp-1002572,LiMnO2,Li,oxide,292.1486085610615
mvc-4001,ZnCrO3,Zn,oxide,1778.687732906747
mp-25953,LiCoPO4,Li,phosphate_or_polyanion,96.88732719280245
mp-753488,Li8Ni(O2F)2,Li,halide,325.9775427983476
mp-762785,LiVF5,Li,halide,461.0442555661144
mp-757714,Li2CrNi(PO4)2,Li,phosphate_or_polyanion,298.5562859157869
mp-766823,Li7Ti11O24,Li,oxide,296.8014846638274
mp-752825,Li3MnVP2(O4F)2,Li,halide,117.14186700553412
mp-1176939,Li6V3Fe(PO4)6,Li,phosphate_or_polyanion,567.109655424458
