sample_id,formula,working_ion,anion_family,target
mp-762694,Li3Ti2Fe3O10,Li,oxide,3.905589273333338
mp-759570,LiV5F11,Li,halide,2.3918843808333223
mp-1233925,CaZn2(FeO2)4,Ca,oxide,0.2166171200000048
mp-765898,Li3TiMn3O8,Li,oxide,2.3345422299999874
mp-756669,Li4Ti3CrO8,Li,oxide,1.2197068133333364
mp-753934,LiLa4CoO8,Li,oxide,3.724501480833344
mp-762781,LiVF5,Li,halide,4.327161647500004
mp-1328934,ZnCrF5,Zn,halide,3.0222054862499985
mp-1177908,Li2MnPCO7,Li,phosphate_or_polyanion,3.879194463333339
mp-765438,Li3Cr3CoO8,Li,oxide,4.010260959999988
mp-1003402,CaMnO2,Ca,oxide,2.303412986666665
mp-31618,Li3Co2P5O16,Li,phosphate_or_polyanion,4.577604710000008
mp-684427,LiSb(PO3)4,Li,phosphate_or_polyanion,5.052982547499999
mp-772713,Na3SiSbCO7,Na,phosphate_or_polyanion,2.3868815225000004
mp-558324,K2Ni4P4O15,K,phosphate_or_polyanion,2.943604127999997
mp-756397,Li3V6O16,Li,oxide,3.1883023733333333
mp-10225,NaVS2,Na,sulfide,1.453022986551723
mp-762411,LiMn3O6,Li,oxide,3.5104127999999952
mp-767292,Li8Fe7O15,Li,oxide,4.103666960000004
mvc-3985,Ca2V2O5,Ca,oxide,2.357121981249999
mp-558599,K2Mn2P2O7F2,K,halide,5.777376577999995
mp-1400147,CaFeF4,Ca,halide,5.1599178475
mp-761729,Li2VCo3O8,Li,oxide,3.962541127500001
mp-775180,Li2Co3WO8,Li,oxide,4.136372952499995
mp-26289,Li3Cr3(PO4)4,Li,phosphate_or_polyanion,5.105570794444441
mp-1104133,Na(Mo3Se4)2,Na,other,1.675246316551725
mp-1046217,SrCaTi(PO4)2,Ca,phosphate_or_polyanion,1.545298773750001
mp-1046916,BaMgTi4O8,Mg,oxide,0.4650800000000017
mp-770536,Li2VH2OF5,Li,halide,3.6141830958333303
mp-759127,Li4Mn5(FeO6)2,Li,oxide,3.2862362783333383
mp-1016155,NaMn4O8,Na,oxide,3.3729612965517255
mp-1041391,Mg(WO2)2,Mg,oxide,1.3687685066666662
mp-1044743,PrMg(WO3)2,Mg,oxide,1.0748942524999991
mp-1177771,Li2VFeO4,Li,oxide,2.3784788949999984
mp-755611,NaCr2O4,Na,oxide,3.7659030365517303
mp-1044495,PrZn(SbO3)2,Zn,oxide,0.2880863425000021
mp-542232,CaFeF5,Ca,halide,6.242252670000002
mp-27031,LiMnP2O7,Li,phosphate_or_polyanion,4.879427273333339
mp-776549,Li8FeO5F,Li,halide,3.1824723958333343
mp-1236152,LiCuAuO2,Li,oxide,2.0375809833333323
mp-1110861,K2NaMoCl6,Na,halide,2.3559404349999964
mp-1348382,ZnSbO3,Zn,oxide,0.3466505100000004
mp-559240,Li2MnSiO4,Li,phosphate_or_polyanion,4.175312823333319
mp-770979,Li2AlVO4,Li,oxide,2.824366109999997
mp-1047301,AlV(WO4)2,Al,oxide,1.5385510633333368
mp-766853,LiMn2F7,Li,halide,5.501666400000003
mp-19279,Li2MnO2,Li,oxide,1.5588388683333367
mp-757930,Li2Co3SbO8,Li,oxide,4.445311720833328
mp-758454,LiP4WO13,Li,phosphate_or_polyanion,5.226935893333324
mvc-5650,MgSbAsO5,Mg,oxide,2.661285985000001
mvc-14378,Mg(FeO2)2,Mg,oxide,2.8843584500000023
mp-762560,Li4Mn2V5O12,Li,oxide,2.7425002
mp-805821,Li3V4(OF3)3,Li,halide,14.052197353333336
mp-25129,V4Zn3(PO4)6,Zn,phosphate_or_polyanion,1.5580969350000138
mp-763837,Na2SrLiVP2O9,Li,phosphate_or_polyanion,1.436647564999992
mp-1427680,ZnWO3,Zn,oxide,-0.72674156875
mp-769592,Na3VPCO7,Na,phosphate_or_polyanion,1.623482231551723
mp-6186,Al2Co3(SiO4)3,Al,phosphate_or_polyanion,4.004917053333332
mp-1376163,MgTi2O4,Mg,oxide,0.6433943462499992
mp-859136,Li2VF6,Li,halide,4.3844543033333325
mp-1041135,HoMg(WO3)2,Mg,oxide,1.2554779550000008
mp-1229052,Al41V4,Al,other,-0.0155827233333406
mp-1235261,LiLa2Co2Sb2(PbO6)2,Li,oxide,-0.3036347516666591
mp-753390,Li3VF6,Li,halide,3.803320323333328
mp-1328340,Ca(FeO2)2,Ca,oxide,3.993784855625
mp-760787,Li10Mn2V3Cr3O16,Li,oxide,2.0084557566666676
mp-781772,Li2Mn3VO8,Li,oxide,3.5455384658333293
mp-1043895,CaLaCrFeO6,Ca,oxide,4.221207612499998
mp-757672,LiCoPO4,Li,phosphate_or_polyanion,4.051540948333337
mp-1040986,Mg(FeO2)2,Mg,oxide,3.8436559633333305
mp-540296,Li2Mo(PO4)2,Li,phosphate_or_polyanion,3.740922318333337
mp-684493,LiSn2P3O10,Li,phosphate_or_polyanion,4.137386682499999
mp-1174054,Li4MnCo3O8,Li,oxide,2.059216660000009
mp-775798,Li4Mn5V(PO4)6,Li,phosphate_or_polyanion,3.3252504958333353
mvc-11997,Ca(CoO2)2,Ca,oxide,3.1947505562500025
mp-771575,Li2TiMn3O8,Li,oxide,3.5473872808333313
mvc-15420,La2ZnWO6,Zn,oxide,-0.159753167499995
mp-779999,Li4V(TeO4)3,Li,oxide,3.601043959999999
mp-759442,Li8Fe9CoO20,Li,oxide,4.254313908333335
mvc-4981,Mg2CrWO6,Mg,oxide,3.0644803800000004
mp-769825,LiFeBO3,Li,phosphate_or_polyanion,3.7501620199999817
mp-19470,Na4Ni7(PO4)6,Na,phosphate_or_polyanion,4.37764028905173
mp-1046426,SrVZn(PO4)2,Zn,phosphate_or_polyanion,0.9729422075000024
mp-756582,Li2CoGeO4,Li,oxide,3.840042648333328
mp-1048271,ZnCr2O4,Zn,oxide,3.426546214999999
mvc-15523,Ca(CoN)2,Ca,other,1.9027509787499988
mp-25420,LiTiPO4F,Li,halide,2.0134587883333355
mp-763770,Li3Fe2Co3O10,Li,oxide,4.11859804333333
mp-1176428,Na2CePCO7,Na,phosphate_or_polyanion,2.407791930000012
mp-771812,Li4FeCu3O8,Li,oxide,4.239891500000004
mp-766739,Li2VOF3,Li,halide,3.2387074524999995
mp-1236363,Li(Fe2O3)4,Li,oxide,0.5405790033333109
mp-780157,LiFeH12(SO7)2,Li,sulfide,4.103281043333344
mp-780706,LiMnP2O7,Li,phosphate_or_polyanion,4.317495205833343
mp-766611,Li17Ni11O28,Li,oxide,3.40121725533334
mp-766834,Li7Ti16O32,Li,oxide,1.581872753333365
mp-1236349,LiMn2(B4O7)2,Li,phosphate_or_polyanion,-2.5355646516666708
mp-761673,Li4Mn3Ni(PO4)4,Li,phosphate_or_polyanion,4.060307114999999
mp-1147635,K2Cd2Cu(SO)2,K,sulfide,3.1946132630000026
mp-771041,Na3CoSiCO7,Na,phosphate_or_polyanion,3.2209149265517176
mp-757832,KMn6O12,K,oxide,3.5022448130000265
mp-761399,LiCrPO4,Li,phosphate_or_polyanion,2.693898864999998
mp-562436,NaCoPO4,Na,phosphate_or_polyanion,4.285361037801724
mp-753237,Li2Co3NiO8,Li,oxide,2.9197010558333334
mp-1045429,Y(CoS2)2,other,sulfide,1.41732628222222
mp-1041140,MgTi3P3O13,Mg,phosphate_or_polyanion,0.6974251975000004
mp-19043,LiV(SiO3)2,Li,phosphate_or_polyanion,3.232427735833345
mp-25885,LiCuPO4,Li,phosphate_or_polyanion,4.465714708333334
mp-861541,Li2MnSn(PO4)2,Li,phosphate_or_polyanion,2.605008005
mp-1303576,LiCo(CO3)2,Li,oxide,5.140082858333333
mp-764047,LiVPO5,Li,phosphate_or_polyanion,3.159236715000004
mp-759016,Li2Fe2Si2O7,Li,phosphate_or_polyanion,2.6866881683333377
mp-776824,LiV2OF5,Li,halide,2.9766399408333344
mp-764841,LiVO2F,Li,halide,3.6604848824999983
mp-1043588,ZnFe(GeO3)2,Zn,oxide,1.8837001462500036
mp-557519,CaCrF6,Ca,halide,5.940193870000001
mp-780107,Li7Cr3Fe(PO4)6,Li,phosphate_or_polyanion,2.6405422133333376
mp-1048660,Sr4CaFe2(SO3)2,Ca,sulfide,2.751890528750006
mp-758086,LiSn(PO3)3,Li,phosphate_or_polyanion,3.5257483349999936
mvc-12579,VZnO2,Zn,oxide,-0.1036451549999974
mvc-12966,Mg(MnS2)2,Mg,sulfide,1.0071429049999965
mp-1044283,BaMgCr4O8,Mg,oxide,2.2646644450000024
mp-765113,Li2V(CO3)2,Li,oxide,2.141797197499988
mp-756554,Li4Cu3TeO8,Li,oxide,2.7089608733333295
mp-25831,LiMnPO4,Li,phosphate_or_polyanion,3.977259838333343
mp-758066,Li2V3(P2O7)2,Li,phosphate_or_polyanion,3.061895333333344
mp-1047929,BaCaMoF7,Ca,halide,3.85848670125
mp-25943,Li2CuP2O7,Li,phosphate_or_polyanion,4.659861145833337
mp-758022,LiCoPO4,Li,phosphate_or_polyanion,4.3336184258333335
mp-770324,Na5LiNi2P2(CO7)2,Li,phosphate_or_polyanion,4.063654660000031
mvc-12826,Ca3(CoO3)2,Ca,oxide,3.739303163750004
mp-780711,Li4Mn3O8,Li,oxide,3.714386297500004
mp-1041996,Ca(MoO2)2,Ca,oxide,1.848297821250003
mp-768354,Li4Mn5Co3O16,Li,oxide,3.9685372258333342
mp-25969,LiMn4(PO4)3,Li,phosphate_or_polyanion,3.3634265683333284
mp-781613,Li4Fe3Co5O16,Li,oxide,3.9223570258333327
mp-777521,Li11V6O5F19,Li,halide,3.2268222799999977
mp-755695,Li2CoGeO4,Li,oxide,3.850476955833334
mp-770982,Li2VFeO4,Li,oxide,2.783152816666669
mp-1044601,Ca(BiO2)2,Ca,oxide,3.31801147708333
mp-770760,Li2TiVO5,Li,oxide,3.2697045399999976
mp-775349,Li2Cr(Si2O5)3,Li,phosphate_or_polyanion,4.683339175833315
mp-558046,KMnF3,K,halide,4.047868635499995
mp-1078988,Mg7V,Mg,other,-0.0843255671428573
mp-1178123,Li(CoO2)2,Li,oxide,4.000587163333333
mp-760800,Li7V3Ni(PO4)6,Li,phosphate_or_polyanion,1.1683302133333249
mp-756497,LiFeO2,Li,oxide,3.945105763333338
mp-1185976,MnAl2Tc,Al,other,0.8743090899999995
mp-764698,LiVF3,Li,halide,2.366747965
mp-769583,Li3VCr3O8,Li,oxide,3.4243971533333353
mp-1044648,MgTi2O4,Mg,oxide,1.2250285975000006
mp-780764,LiCuP4O11,Li,phosphate_or_polyanion,2.0313230858333258
mp-1297796,Li4Mn3CoO8,Li,oxide,3.2530456933333385
mp-7936,LiNbS2,Li,sulfide,1.7050268108333428
mp-1235293,LiTi3O4,Li,oxide,1.0880499633333376
mp-1028207,Mg14AlFe,Mg,other,-0.0279785578571429
mp-1390652,CaTi2O4,Ca,oxide,0.4363878699999999
mp-775903,Li2MnP2O7,Li,phosphate_or_polyanion,3.685097640833324
mp-850453,Li3V4(OF3)3,Li,halide,2.9504628366666688
mp-771894,Li3FeO3,Li,oxide,3.88253365333333
mp-1400392,Mg(CrS2)2,Mg,sulfide,1.6703503699999986
mp-26389,LiNb2(PO4)3,Li,phosphate_or_polyanion,1.6389618908333194
mvc-5032,MgCr2O4,Mg,oxide,2.9917537525000006
mp-695492,Ca2Fe3Sb(PO4)6,Ca,phosphate_or_polyanion,4.877408432499993
mp-756681,Na(WO3)9,Na,oxide,2.650605449051671
mp-1233657,MgV8Ge4(O2F)8,Mg,halide,0.0419117500000157
mp-1364109,Zn3Ge3(WO6)2,Zn,oxide,0.166718366666665
mp-1220470,Nb6ZnTe8,Zn,other,-0.38229287
mvc-7999,Zn3Cr6(FeO6)4,Zn,oxide,1.1601529524999896
mp-565311,CaVBiO5,Ca,oxide,4.730730957499996
mp-767023,Li2VNiO4,Li,oxide,3.280286600000001
mp-779205,Li3V4(OF3)3,Li,halide,2.908635316666666
mp-762454,LiCrO2,Li,oxide,3.630911774999998
mp-18968,Li2FeSiO4,Li,phosphate_or_polyanion,3.1684571708333396
mp-752810,NaVP2O7,Na,phosphate_or_polyanion,3.586303236551732
mp-761372,Li4Cr3Ni(PO4)4,Li,phosphate_or_polyanion,3.1716094400000023
mp-776398,Li4Fe5Sb(PO4)6,Li,phosphate_or_polyanion,2.674348483333323
mp-771148,Li4Mn3Cr5O16,Li,oxide,4.130621438333326
mp-759875,Na3Fe2(PO4)3,Na,phosphate_or_polyanion,4.315440844051721
mp-850929,Li4MnF6,Li,halide,3.590396654999997
mp-10224,NaVS2,Na,sulfide,1.517373236551727
mp-760269,Li5Fe2(BO4)2,Li,phosphate_or_polyanion,1.6328266533333438
mp-1663238,LiMn(PO3)3,Li,phosphate_or_polyanion,4.50240873333333
mp-24624,Rb2CoH8(CO5)2,other,oxide,3.785782334999999
mp-766878,Li13Ni15O28,Li,oxide,3.790961073333339
mp-1364208,Mg3Ge3(WO6)2,Mg,oxide,1.555466641250002
mp-697800,LiFe4P7O24,Li,phosphate_or_polyanion,4.05246368833338
mp-560784,CaFe3P3O13,Ca,phosphate_or_polyanion,4.961503289999999
mp-764171,NaV2(PO4)3,Na,phosphate_or_polyanion,3.506760319051726
mp-762903,LiMnF3,Li,halide,4.040647738333332
mp-776500,Li3V2(OF)4,Li,halide,3.0241873883333357
mp-780894,Na6Ni2P(CO4)4,Na,phosphate_or_polyanion,4.281772176551701
mp-540367,Li3Ni(PO4)2,Li,phosphate_or_polyanion,4.976910519999995
mp-774039,LiMn(SO4)2,Li,sulfide,5.111069680000005
mp-760788,Li4Fe5Ni(PO4)6,Li,phosphate_or_polyanion,3.550336818333339
mp-1233711,CaV4(NiO6)2,Ca,oxide,1.5847031449999944
mp-765901,Li4V4(OF3)3,Li,halide,2.060853733333322
mp-752947,NaTiS2,Na,sulfide,1.5374763665517224
mp-777268,Na(BiO2)2,Na,oxide,2.8009454025000013
mp-762703,LiFeSiO4,Li,phosphate_or_polyanion,4.892208027499996
mp-775642,Li3Mn2V3O12,Li,oxide,4.192947448333328
mp-1091364,LiDySn2,Li,other,-0.0130717850000015
mp-1220442,Nb6ZnS8,Zn,sulfide,-0.4400939699999989
mp-684497,LiBi(PO3)4,Li,phosphate_or_polyanion,5.2503532625000044
mvc-12616,Zn(NiO2)2,Zn,oxide,1.4572609375000003
mp-567133,Na2V3O7,Na,oxide,3.2215908124999992
mp-768691,Li4Cr3CoO8,Li,oxide,3.655575148333331
mp-1045534,Y(NiO2)2,other,oxide,3.680676435555555
mp-1378169,Ca2CoRhO6,Ca,oxide,3.830288335000009
mp-764738,LiFe4(BO3)4,Li,phosphate_or_polyanion,3.3313395233333307
mp-765223,LiV2OF5,Li,halide,3.4425489900000033
mp-1120790,Na2VF5,Na,halide,4.338141591551722
mvc-12285,CaCr2(SiO4)3,Ca,phosphate_or_polyanion,5.077183303749986
mp-754586,Li8BiO6,Li,oxide,1.8479440099999969
mvc-12728,Ca(CoS2)2,Ca,sulfide,1.3259410737499977
mp-756773,Li(CoO2)2,Li,oxide,4.531459738333337
mp-769993,LiMnPHO5,Li,phosphate_or_polyanion,4.294387249999991
mp-1046226,Sr2YCu2BiO7,other,oxide,3.2618533599999986
mp-753977,Li4Mn3(OF3)2,Li,halide,3.359990069999999
mp-765712,Li4FeNi3O8,Li,oxide,3.58479709
mvc-4356,Al(WO2)2,Al,oxide,0.335305131666663
mp-754000,Li2VF5,Li,halide,4.587971613333331
mp-754895,LiVF4,Li,halide,4.253298993333336
mvc-5561,CaCrAsO5,Ca,oxide,4.287590547499998
mp-1366511,CaV2S5,Ca,sulfide,2.179020624999999
mp-764291,Li6Mn5SbO12,Li,oxide,2.611829004999995
mp-1232994,LiSm4Ti2Mn2O12,Li,oxide,-0.984811886666672
mp-1177323,Li4NbV3Cr2(PO4)6,Li,phosphate_or_polyanion,1.8576617683333343
mp-772522,Li5V5(FeO6)2,Li,oxide,2.5094689783333353
mp-1235646,LiHo2Ag2(WO4)4,Li,oxide,0.6373623433333411
mp-766088,LiCr3Ni(SO4)6,Li,sulfide,4.7838416033333475
mp-1044288,MgTiMo(PO4)3,Mg,phosphate_or_polyanion,2.2856730399999963
mp-775292,Li2V(Si2O5)3,Li,phosphate_or_polyanion,3.51604944333332
mp-1176351,Na3Li3Fe2P2(CO7)2,Na,phosphate_or_polyanion,3.246944758333337
mvc-4467,Ca3Ge3(MoO6)2,Ca,oxide,3.282653947500005
mp-768661,NaFeCSO7,Na,sulfide,4.343601981551732
mp-1235326,LiMn9CdO10,Li,oxide,-1.497772886666662
mp-868281,Li2Cr5(Si2O7)2,Li,phosphate_or_polyanion,2.994666499999999
mp-1040889,CaCr2P2O9,Ca,phosphate_or_polyanion,4.61051377875
mp-762931,Li(FeO2)3,Li,oxide,4.127197404999992
mp-757307,LiV(SiO3)2,Li,phosphate_or_polyanion,3.2483109833333303
mp-1408976,Ca(CoS2)2,Ca,sulfide,1.3515371349999965
mp-9029,Ca3VN3,Ca,other,2.2794269112500016
mp-6203,CaCuAs2O7,Ca,oxide,4.5986944799999945
mp-757438,Li4Fe2Si3O10,Li,phosphate_or_polyanion,2.909090673333333
mp-1044171,ZnNiP2WO9,Zn,phosphate_or_polyanion,0.5724590499999996
mp-763964,Li6Co3Ni5O16,Li,oxide,2.8252916250000104
mp-1045514,LiCr2O4,Li,oxide,3.880802458333332
mp-998897,YSb,other,other,0.6194967038888887
mp-1211945,K2C,K,other,0.5101292580000001
mp-1046917,Zn(WO2)2,Zn,oxide,0.7684932350000017
mp-763502,K4Li5(FeO4)2,Li,oxide,2.7888363199999997
mp-25614,LiNiPO4,Li,phosphate_or_polyanion,4.892982664999996
mp-26607,LiMnPO4,Li,phosphate_or_polyanion,4.178925668333339
mp-759185,LiSb(PO3)4,Li,phosphate_or_polyanion,4.493569039999974
mp-771112,Li2Mn3NiO8,Li,oxide,4.714856519583333
mp-774552,Li11Y14Ti14(S2O5)7,Li,sulfide,0.6404393520833331
mp-777089,LiV6O7F5,Li,halide,2.0477599500000045
mp-770489,Li6Cr3Fe(PO4)6,Li,phosphate_or_polyanion,4.451065421666664
mp-1409253,CaWF5,Ca,halide,3.3005293225000005
mp-1376805,Li3Fe5OF11,Li,halide,1.9156629000000056
mp-757406,LiFePO4,Li,phosphate_or_polyanion,3.173812358333333
mp-1044358,CaCrBiO5,Ca,oxide,4.025664164999998
mp-765552,Li2MnCoO4,Li,oxide,2.6277688033333293
mp-760232,Li5VCr3O8,Li,oxide,1.1074667708333383
mp-763622,Li2(CoO2)3,Li,oxide,3.4590783125000173
mp-771747,Li2V3FeO8,Li,oxide,1.6660425249999995
mp-989570,Cs2CaSnCl6,Ca,halide,2.4098552337499983
mp-754467,LiV2(OF)3,Li,halide,3.392066523333331
mp-1048908,CaMn2O4,Ca,oxide,3.436193276250001
mp-1177468,Li4Fe3TeO8,Li,oxide,2.1361916599999997
mp-764770,Li13Mn2O9,Li,oxide,1.9227087333333135
mp-1043092,CaTiNiP2O9,Ca,phosphate_or_polyanion,5.036568841250005
mp-584817,LiCo5(P2O7)4,Li,phosphate_or_polyanion,5.4258287583333
mp-556384,Ca2NiWO6,Ca,oxide,4.501799702499997
mp-774353,Li3Ti(NiO3)2,Li,oxide,3.678388106666664
mp-19220,CaSi2NiO6,Ca,phosphate_or_polyanion,4.703886601250001
mp-1234190,MgFe7(Ni3O8)2,Mg,oxide,0.6967948650000056
mp-764391,Li3TiCo3O8,Li,oxide,2.904203509999993
mp-1176639,LiMnF4,Li,halide,5.613607248333328
mp-762604,Li8VFe7(PO4)12,Li,phosphate_or_polyanion,5.0552571724999975
mp-766500,Li5Mn3(BO3)4,Li,phosphate_or_polyanion,3.19017535833331
mp-760911,NaVPO5,Na,phosphate_or_polyanion,3.337510494051724
mp-557070,Ca2BiAsO6,Ca,oxide,4.131500218749998
mp-18951,LiFePO4,Li,phosphate_or_polyanion,3.404900858333332
mp-1048319,Ba2Mn3AlO7,Al,oxide,1.3989319966666665
mp-1096733,Li2InBi,Li,other,-1.85232071
mp-26546,LiFeP2O7,Li,phosphate_or_polyanion,5.134114318333322
mp-772680,Li4Co5NiO12,Li,oxide,3.666256822500001
mp-753590,Li3Fe3CoO8,Li,oxide,4.199357483333334
mp-780159,LiCoH8(SO6)2,Li,sulfide,5.10369624833334
mp-775937,LiV2OF5,Li,halide,2.8010381800000035
mp-762484,Li2Ti3VO8,Li,oxide,1.9750194600000035
mp-1045467,Ca(MnS2)2,Ca,sulfide,1.5819923750000011
mvc-3768,YCrO3,other,oxide,4.086094526666663
mp-756781,Sr3Li2Nb4O13,Li,oxide,2.353449735000003
mp-1234773,CaV8(OF)8,Ca,halide,-0.0528591399999927
mp-753984,LiMnCoO4,Li,oxide,4.19843352333334
mp-1016165,LiMn8O16,Li,oxide,3.406605690000025
mp-758087,Li4V3(CO3)6,Li,oxide,2.8618226033333345
mp-1046565,Sr2YGaCo2O7,other,oxide,3.1531869649999984
mp-1185585,Mg149Cr,Mg,other,0.0140741932394367
mp-1048327,CaSnF4,Ca,halide,3.615766128749999
mp-762735,Li6NbCo3(PO4)6,Li,phosphate_or_polyanion,4.112921716000004
mp-766952,LiVF4,Li,halide,4.078869350000007
mp-557737,Al2BiS4,Al,sulfide,2.1181322925000035
mp-1042403,CaCr2CuO7,Ca,oxide,3.6880894091666674
mp-777093,LiMnP2O7,Li,phosphate_or_polyanion,4.223814717499996
mp-743846,K2FeH4(SO5)2,K,sulfide,4.471928558000002
mp-1045059,Y(FeO2)3,other,oxide,3.521232551666666
mp-849664,Li4FeOF4,Li,halide,2.7555480200000044
mp-752889,Li8VO5F,Li,halide,1.3568533683333233
mp-777667,LiV2O5,Li,oxide,3.6379150808333423
mp-17192,YCu(WO4)2,other,oxide,2.9859907055555532
mp-26795,LiCu5P3O13,Li,phosphate_or_polyanion,3.7464352983333287
mp-1392336,Ti4ZnO8,Zn,oxide,-0.5056772199999949
mp-867714,Li2Fe(PS3)2,Li,sulfide,2.378536848333334
mp-26785,LiNiP2O7,Li,phosphate_or_polyanion,5.014135900833328
mp-754679,Li5V2Fe3O10,Li,oxide,2.564797153333335
mp-762224,Li4Cu3Sb(PO4)4,Li,phosphate_or_polyanion,3.637513603333336
mp-643067,Mg3Sn,Mg,other,0.0705547399999999
mp-780419,Li5Mn6(BO3)6,Li,phosphate_or_polyanion,3.3702681233333625
mp-867537,Li4Co3NiO8,Li,oxide,3.679769040000001
mp-1041468,ZnCr3P3O13,Zn,phosphate_or_polyanion,1.7885614375000007
mp-25995,Li4Co(PO4)2,Li,phosphate_or_polyanion,4.443135633333331
mp-1043122,MgCu3(MoO3)4,Mg,oxide,1.3543175249999893
mvc-10115,CaMn2P2O9,Ca,phosphate_or_polyanion,4.426025953750002
mp-780020,Li3Cr3FeO8,Li,oxide,3.89790131
mvc-5217,Ca(CoO2)2,Ca,oxide,3.352689071875001
mp-767084,LiMn3(OF3)2,Li,halide,4.998079464999995
mp-1290858,Li3Mn3TeO8,Li,oxide,3.1960992950000007
mp-1376320,CaV2O4,Ca,oxide,2.726785615
mp-1177350,Li4Mn5Sb(PO4)6,Li,phosphate_or_polyanion,3.076132053333329
mp-763549,LiMn(CO3)2,Li,oxide,4.381827983333356
mp-756196,Li2Co3NiO8,Li,oxide,4.473680188333337
mp-1221553,Na3Mo15Se19,Na,other,1.6311626965517347
mp-26811,LiFe(PO3)4,Li,phosphate_or_polyanion,5.371385828333307
mvc-11740,Ca(VS2)4,Ca,sulfide,1.523743928749997
mp-752667,Li6NbFe5O12,Li,oxide,2.5866134983333255
mp-26049,Li3Fe(PO3)8,Li,phosphate_or_polyanion,5.6423448333333726
mvc-14936,Ca3Ni2(WO6)2,Ca,oxide,4.963242108750005
mp-764140,Li5Cr3NiO8,Li,oxide,2.8081259666666702
mp-510366,K6Co2O5,K,oxide,1.7550202105000037
mp-764806,Li3CrCo3O8,Li,oxide,3.683336264999999
mp-762374,Li4La3Nb12O36,Li,oxide,2.0913654433333644
mp-1197196,Li2Mo15Se19,Li,other,1.2350074183333437
mp-20547,Ca(FeO2)2,Ca,oxide,4.502335843749999
mp-1392855,CaMn4O8,Ca,oxide,2.496444636666664
mp-888265,LiLa8Cu3O16,Li,oxide,1.1301186133333136
mp-1232975,LiTl4(NiO3)4,Li,oxide,1.5039006733333384
mp-1224192,KCr20O40,K,oxide,4.928708723000021
mvc-3874,ZnBiO3,Zn,oxide,1.8157939424999987
mp-763488,LiCrF4,Li,halide,5.316766338749998
mp-705355,Li2Mn(PO3)5,Li,phosphate_or_polyanion,5.409895708333342
mp-776558,Li5Mn6(BO3)6,Li,phosphate_or_polyanion,3.884769683333347
mp-772179,Li4Fe5Co3O16,Li,oxide,4.306743548333334
mvc-3987,MgCrO3,Mg,oxide,3.230307887499998
mp-761392,LiCrPO4,Li,phosphate_or_polyanion,2.4557376549999974
mp-584129,Li2NiP2O7,Li,phosphate_or_polyanion,4.792490640833326
mp-1405588,CaCr2O4,Ca,oxide,2.4712790900000052
mp-776432,Na2LiCuPCO7,Li,phosphate_or_polyanion,3.4765533749999995
mp-32352,LiNi(PO3)4,Li,phosphate_or_polyanion,6.200051713333328
mp-684504,Li3Bi2(PO4)3,Li,phosphate_or_polyanion,4.441235861249998
mp-776805,Li4Mn3Cr3(SnO8)2,Li,oxide,4.108621142500004
mp-1283290,Li2TiVO4,Li,oxide,2.070466623333332
mp-1360929,Mg3Cr6(FeO6)4,Mg,oxide,2.582501963333328
mvc-14250,Al5(FeO4)3,Al,oxide,2.9525027083333213
mp-1113828,Rb3MnF6,other,halide,2.8571698374999945
mp-758835,Na(Cu3O4)2,Na,oxide,3.938330566551716
mp-1076360,RbCrO3,other,oxide,3.1680266574999996
mp-18999,NaMn7O12,Na,oxide,3.508429366551699
mp-767132,Li4Mn3Co2Te3O16,Li,oxide,3.3717722424999983
mp-1177175,Li5Fe2P2(CO7)2,Li,phosphate_or_polyanion,2.7176558683333427
mp-760212,Li3Ti2V3O12,Li,oxide,2.391305897083332
mp-771393,Na3FeBAsO7,Na,phosphate_or_polyanion,3.612905546551719
mp-1045871,Mn9Zn2O13,Zn,oxide,1.409512694999997
mp-770123,Li9TiMn3(PO4)6,Li,phosphate_or_polyanion,0.8104460600000373
mp-26453,Li3Mn2(PO4)3,Li,phosphate_or_polyanion,4.497210830833329
mp-778591,LiMnF3,Li,halide,4.216429453333332
mp-1043133,CaCu3(NiO3)4,Ca,oxide,4.522905584999999
mp-1177123,Li5Ti2Fe3O10,Li,oxide,2.539016580000014
mp-25385,Li(CuO2)2,Li,oxide,4.528884603333332
mp-26911,Li4CrP2O9,Li,phosphate_or_polyanion,4.536536193333338
mp-578763,Li2Ni(SO4)2,Li,sulfide,5.137431192500007
mp-1041016,ZnCu2(TeO4)2,Zn,oxide,1.694734727499999
mp-1045917,MgP4WO12,Mg,phosphate_or_polyanion,1.2683084000000036
mp-752908,Li6(NiO2)5,Li,oxide,3.0754646433333352
mp-30227,Rb2WCl6,other,halide,3.2042313124999984
mp-763679,Li2Ti2VO6,Li,oxide,1.7546398299999928
mp-1163942,Al2V3(SiO4)3,Al,phosphate_or_polyanion,2.2454925879166674
mp-763422,Li2MnF4,Li,halide,4.137925559999998
mp-765834,Li6V2OF11,Li,halide,4.3463257499999965
mp-1178040,Li2Cr3(CuO6)2,Li,oxide,4.587537433333336
mp-1217459,Zn(W18O49)2,Zn,oxide,-0.5327730600000743
mp-760813,Li4Mn5Co(PO4)6,Li,phosphate_or_polyanion,3.689289573333345
mp-763355,Li4V5(P3O11)2,Li,phosphate_or_polyanion,2.2053221037499973
mp-759138,Li2MnFe(PO4)2,Li,phosphate_or_polyanion,3.6248872583333354
mp-777832,LiV4OF11,Li,halide,2.526355308333341
mp-705376,LiFe5(P2O7)4,Li,phosphate_or_polyanion,5.210690003333359
